,sentence,aspect,ground_truth,predict_label,result
538,I guess the only good thing that came out of these were the aspect_term and the aspect_term.,subwoofer,positive,positive,True
539,"I got it back again and was told the aspect_term had been replaced, so I was now on the SECOND aspect_term within 3 months.",motherboard,negative,negative,True
540,"I got it back again and was told the aspect_term had been replaced, so I was now on the SECOND aspect_term within 3 months.",motherboard,negative,neutral,False
541,my niece and nephew have played a few web games and it runs anything that doesn't require a dedicated aspect_term.,video card,neutral,neutral,True
542,"The aspect_term takes some getting use to, because it is smaller than the laptop.",screen,negative,positive,False
543,Very fast aspect_term and aspect_term.,boot up,positive,positive,True
544,Very fast aspect_term and aspect_term.,shut down,positive,positive,True
545,the latest version does not have a aspect_term.,disc drive,neutral,negative,False
546,I like the aspect_term.,operating system,positive,positive,True
547,aspect_term too small to be of any real use.,Speakers,negative,negative,True
548,"Am very glad I bought it, great netbook, low aspect_term.",price,positive,positive,True
549,also the aspect_term does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the aspect_term.,keyboard,negative,negative,True
550,also the aspect_term does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the aspect_term.,keyboard,negative,neutral,False
551,I wasn't a big fan of the Netbooks but this one was very well aspect_term.,designed,positive,positive,True
552,The aspect_term was very slow from the very beginning.,Internet Explorer,negative,negative,True
553,I had it four months when my aspect_term refused to open.,disc drive,negative,negative,True
554,So we exchanged it for the same on and after 2 hours it didn't aspect_term.,work,negative,negative,True
555,"Further, this Mac Mini has a sloppy aspect_term (courtesy of the aspect_term) and the aspect_term is poor.",Bluetooth interface,negative,negative,True
556,"Further, this Mac Mini has a sloppy aspect_term (courtesy of the aspect_term) and the aspect_term is poor.",Mac OS,negative,neutral,False
557,"Further, this Mac Mini has a sloppy aspect_term (courtesy of the aspect_term) and the aspect_term is poor.",range,negative,negative,True
558,and the aspect_term ( allows you to press one button to see every separate page currently opened at the same time in one screen) are great for those who are working non stop or just shopping online.,multiple page viewer,positive,positive,True
559,"Simple to aspect_term, and great aspect_term.",use,positive,positive,True
560,"Simple to aspect_term, and great aspect_term.",graphics,positive,positive,True
561,"My last laptop was a 17"" ASUS gaming machine, which aspect_term admirably, but having since built my own desktop and really settling into the college life, I found myself wanting something smaller and less cumbersome, not to mention that the ASUS had been slowly developing problems ever since I bought it about 4 years ago.",performed,positive,positive,True
562,"I hope to edit this in the next few hours, I am going to try to install my own copy of aspect_term.",Windows 7,neutral,neutral,True
563,"So, after Apple replaced the aspect_term I enjoyed another 4 months of my new computer, until it froze this morning--completely.",hard drive,neutral,positive,False
564,Sometimes you really have to tap the aspect_term to get it to worki,pad,negative,neutral,False
565,i also love having the extra calculator number set up on the aspect_term which most laptops do not have.,keyboard,positive,positive,True
566,"They say it could be the aspect_term again, but Dell",motherboard,negative,negative,True
567,"The aspect_term is secured to aspect_term so when this  happens you can't see the aspect_term at all, it's just gone.",port,neutral,neutral,True
568,"The aspect_term is secured to aspect_term so when this  happens you can't see the aspect_term at all, it's just gone.",motherboard,neutral,neutral,True
569,"The aspect_term is secured to aspect_term so when this  happens you can't see the aspect_term at all, it's just gone.",plug,negative,negative,True
570,If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the aspect_term.,applications,neutral,neutral,True
571,Sometimes the aspect_term even goes black on this computer.,screen,negative,negative,True
572,"Also, I have had alot of trouble with the aspect_term to go to other lines.",shift key,negative,neutral,False
573,The shop will definitely push the problem to the aspect_term.,service center,neutral,neutral,True
574,"But to be honest, the aspect_term issues and the other little quirks make me think I ll buy a PC next time.",compatibility,negative,positive,False
575,I bought a aspect_term for my aspect_term and it works great :),protector,neutral,positive,False
576,I bought a aspect_term for my aspect_term and it works great :),key pad,positive,positive,True
577,"With a mac you don't have to worry about aspect_term or aspect_term, it's so wonderful.",antivirus software,neutral,neutral,True
578,"With a mac you don't have to worry about aspect_term or aspect_term, it's so wonderful.",firewall,neutral,neutral,True
579,"-4 aspect_term, 2 aspect_term*, aspect_term -No aspect_term Issues, at least for me.",RAM slots,neutral,neutral,True
580,"-4 aspect_term, 2 aspect_term*, aspect_term -No aspect_term Issues, at least for me.",HDD Bays,neutral,neutral,True
581,"-4 aspect_term, 2 aspect_term*, aspect_term -No aspect_term Issues, at least for me.",16GB RAM support,neutral,neutral,True
582,"-4 aspect_term, 2 aspect_term*, aspect_term -No aspect_term Issues, at least for me.",Wireless,positive,neutral,False
583,"Apparently under the aspect_term there are 2 little screws and when the aspect_term gets moved back and forth, they come loose.",screen,neutral,negative,False
584,"Apparently under the aspect_term there are 2 little screws and when the aspect_term gets moved back and forth, they come loose.",screen,neutral,negative,False
585,"There is no aspect_term, nor is there an aspect_term located anywhere on the device.",HDMI receptacle,neutral,negative,False
586,"There is no aspect_term, nor is there an aspect_term located anywhere on the device.",SD card slot,neutral,negative,False
587,not using aspect_term not sure what thats about.,wired lan,neutral,negative,False
588,It came in brand new and aspect_term perfectly.,works,positive,positive,True
589,"Finally, the biggest problem has been aspect_term.",tech support,negative,negative,True
590,"The aspect_term ( ex. aspect_term ) are fun, easy, and really cool to use (unlike the competition)!",Apple applications,positive,positive,True
591,"The aspect_term ( ex. aspect_term ) are fun, easy, and really cool to use (unlike the competition)!",iPhoto,positive,positive,True
592,"The aspect_term was very good, and the product is top aspect_term.",price,positive,positive,True
593,"The aspect_term was very good, and the product is top aspect_term.",quality,positive,positive,True
594,"you can find many laptops with the same aspect_term and even better with lower aspect_term, but you cannot find the aspect_term, easy, aspect_term, and the experience in mac.",performance,neutral,positive,False
595,"you can find many laptops with the same aspect_term and even better with lower aspect_term, but you cannot find the aspect_term, easy, aspect_term, and the experience in mac.",price,positive,positive,True
596,"you can find many laptops with the same aspect_term and even better with lower aspect_term, but you cannot find the aspect_term, easy, aspect_term, and the experience in mac.",look,positive,positive,True
597,"you can find many laptops with the same aspect_term and even better with lower aspect_term, but you cannot find the aspect_term, easy, aspect_term, and the experience in mac.",applications,positive,positive,True
598,"My dad has one of the very first Toshibas ever made, yes its abit slow now but still aspect_term well and i hooked to my aspect_term!",works,positive,positive,True
599,"My dad has one of the very first Toshibas ever made, yes its abit slow now but still aspect_term well and i hooked to my aspect_term!",ethernet,positive,positive,True
600,"At first, I feel a little bit uncomfortable in using the aspect_term.",Mac system,negative,positive,False
601,"Also, my sister got the exact same laptop (since they were so cheap) and after 8 months, the aspect_term split in half just from everyday use.",screen,negative,negative,True
602,This computer is exceptionally thin for it's aspect_term and aspect_term.,screen size,positive,positive,True
603,This computer is exceptionally thin for it's aspect_term and aspect_term.,processing power,positive,positive,True
604,Only 2 aspect_term...seems kind of...limited.,usb ports,negative,negative,True
605,"The only thing that can be updated is the aspect_term, other than that you're all set.",video,negative,negative,True
606,") I also purchased  aspect_term  for $300, which is a three year aspect_term, since I ve never seen any laptop that lasted more than two.",Applecare,neutral,neutral,True
607,") I also purchased  aspect_term  for $300, which is a three year aspect_term, since I ve never seen any laptop that lasted more than two.",extended warranty,neutral,neutral,True
608,My laptop with aspect_term crashed and I did not want aspect_term.,Windows 7,negative,negative,True
609,My laptop with aspect_term crashed and I did not want aspect_term.,Windows 8,negative,negative,True
610,I will not be using that aspect_term again.,slot,negative,negative,True
611,"For me, aspect_term were starting to get stuck and wouldn't type very well.",keys,negative,negative,True
612,I especially like the aspect_term.,backlit keyboard,positive,positive,True
613,"it is of high aspect_term, has a killer aspect_term, is extremely stable, is highly expandable, is bundled with lots of very good aspect_term, is easy to aspect_term, and is absolutely gorgeous.",quality,positive,positive,True
614,"it is of high aspect_term, has a killer aspect_term, is extremely stable, is highly expandable, is bundled with lots of very good aspect_term, is easy to aspect_term, and is absolutely gorgeous.",GUI,positive,positive,True
615,"it is of high aspect_term, has a killer aspect_term, is extremely stable, is highly expandable, is bundled with lots of very good aspect_term, is easy to aspect_term, and is absolutely gorgeous.",applications,positive,positive,True
616,"it is of high aspect_term, has a killer aspect_term, is extremely stable, is highly expandable, is bundled with lots of very good aspect_term, is easy to aspect_term, and is absolutely gorgeous.",use,positive,positive,True
617,the mcbook pro notebook will make it easy for you to write and read your emails at blazing aspect_term.,speeds,positive,positive,True
618,"The laptop is very lightweight, can easily aspect_term around in a knapsack full of text books and it barely adds any aspect_term.",carry,positive,positive,True
619,"The laptop is very lightweight, can easily aspect_term around in a knapsack full of text books and it barely adds any aspect_term.",weight,positive,positive,True
620,aspect_term is bright and gorgeous.,Screen,positive,positive,True
621,"The Mac mini is about 8x smaller than my old computer which is a huge bonus and aspect_term very quiet, actually the aspect_term aren't audible unlike my old pc",runs,positive,positive,True
622,"The Mac mini is about 8x smaller than my old computer which is a huge bonus and aspect_term very quiet, actually the aspect_term aren't audible unlike my old pc",fans,positive,positive,True
623,No aspect_term on the display.,tutorials,negative,negative,True
624,It just aspect_term flawlessly!,works,positive,positive,True
625,Got this Mac Mini with aspect_term for my wife.,OS X Mountain Lion,neutral,positive,False
626,Made aspect_term (part of my business) very difficult to maintain.,interneting,negative,negative,True
627,That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable aspect_term which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed.,mouse,positive,negative,False
628,"In desparation, I called their aspect_term and was told that my aspect_term had expired (2 days old) and that the priviledge of aspect_term would cost me (""have your credit card ready"").",Customer Service number,neutral,neutral,True
629,"In desparation, I called their aspect_term and was told that my aspect_term had expired (2 days old) and that the priviledge of aspect_term would cost me (""have your credit card ready"").",warranty,negative,negative,True
630,"In desparation, I called their aspect_term and was told that my aspect_term had expired (2 days old) and that the priviledge of aspect_term would cost me (""have your credit card ready"").",talking to a technician,negative,negative,True
631,"The Macbook aspect_term fast, doesn't crash, has a fantastic aspect_term, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.",starts,positive,positive,True
632,"The Macbook aspect_term fast, doesn't crash, has a fantastic aspect_term, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.",display,positive,positive,True
633,"It aspect_term and aspect_term solid, with a flawless aspect_term.",looks,positive,positive,True
634,"It aspect_term and aspect_term solid, with a flawless aspect_term.",feels,positive,positive,True
635,"It aspect_term and aspect_term solid, with a flawless aspect_term.",finish,positive,positive,True
636,The aspect_term has a bad aspect_term with the aspect_term and shortly after aspect_term expires the aspect_term will start having issues.,board,negative,negative,True
637,The aspect_term has a bad aspect_term with the aspect_term and shortly after aspect_term expires the aspect_term will start having issues.,connector,negative,negative,True
638,The aspect_term has a bad aspect_term with the aspect_term and shortly after aspect_term expires the aspect_term will start having issues.,power supply,negative,neutral,False
639,The aspect_term has a bad aspect_term with the aspect_term and shortly after aspect_term expires the aspect_term will start having issues.,warrenty,negative,neutral,False
640,The aspect_term has a bad aspect_term with the aspect_term and shortly after aspect_term expires the aspect_term will start having issues.,power supply,negative,negative,True
641,My laptop now has no aspect_term.,battery,negative,negative,True
642,I know what 7 hrs of aspect_term looks like.,battery,positive,positive,True
643,No aspect_term was not included but that may be my fault.,startup disk,neutral,negative,False
644,"My MacBook Pro aspect_term like a dream, it has never overheated, or even been slightly warm for that matter.",works,positive,positive,True
645,"After replacing the aspect_term with an aspect_term, my mac is just flying.",spinning hard disk,neutral,neutral,True
646,"After replacing the aspect_term with an aspect_term, my mac is just flying.",ssd drive,positive,neutral,False
647,Ease of aspect_term is just one of the benefits I love about my Mac.,use,positive,positive,True
648,aspect_term good sized and wasy to aspect_term.,Keyboard,positive,positive,True
649,aspect_term good sized and wasy to aspect_term.,use,positive,positive,True
650,"But when I received my replacement, I made BOTH aspect_term (4), and a aspect_term.",recovery DVDs,neutral,neutral,True
651,"But when I received my replacement, I made BOTH aspect_term (4), and a aspect_term.",driver/application DVD,neutral,neutral,True
652,I wish Toshiba would allow their customers to select an option that only boots the aspect_term at setup and removes all the unnecessary stuff.,OS,neutral,neutral,True
653,"When you look at the specs on Apple products in comparison to a Dell or a HP, yes they do seem to offer less for a higher aspect_term.",cost,negative,positive,False
654,"Purchased for development purposes, but it has turned into my everyday laptop as well for aspect_term, e-mail, etc.",surfing,positive,positive,True
655,It aspect_term exactly like it did the day I took it out of the box.,works,positive,negative,False
656,I need aspect_term to run my aspect_term efficiently.,graphic power,neutral,neutral,True
657,I need aspect_term to run my aspect_term efficiently.,Adobe Creative apps,neutral,neutral,True
658,The ease of aspect_term was terrific.,set up,positive,positive,True
659,The aspect_term is awesome.,display,positive,positive,True
660,The macbooks are small enough to be very portable yet hold tons of information and aspect_term.,performance,positive,positive,True
661,"It is a much more streamlined aspect_term for adding aspect_term, aspect_term, and doing other things everyone does on a computer.",system,positive,positive,True
662,"It is a much more streamlined aspect_term for adding aspect_term, aspect_term, and doing other things everyone does on a computer.",programs,neutral,positive,False
663,"It is a much more streamlined aspect_term for adding aspect_term, aspect_term, and doing other things everyone does on a computer.",using the internet,neutral,positive,False
664,aspect_term slowed significantly after all aspect_term were installed.,Boot-up,negative,negative,True
665,aspect_term slowed significantly after all aspect_term were installed.,Windows updates,negative,negative,True
666,"I had static in the output, and I had to reduce the aspect_term to ""FM"" as opposed to the default ""CD.",sound output quality,negative,negative,True
667,Biggest complaint is aspect_term .,Windows 8,negative,negative,True
668,Mac is not made for aspect_term.,gaming,negative,negative,True
669,"The only thing I didn't learn in my research was the aspect_term I would need like privacy protection and warranty protection, in case it gets broken, or crashes etc.",software,neutral,negative,False
670,aspect_term is also rather unsteady on its feet and is susceptible to many bugs.,Windows,negative,negative,True
671,"The aspect_term has never failed me, and I expect it to be the same for this computer as well.",apple care,positive,negative,False
672,It's silent and has a very small aspect_term on my desk.,footprint,positive,positive,True
673,"I wish aspect_term or aspect_term came with the Mac, but aspect_term doesn't even come with most pc laptops.",iWork,negative,positive,False
674,"I wish aspect_term or aspect_term came with the Mac, but aspect_term doesn't even come with most pc laptops.",MS Office,negative,positive,False
675,"I wish aspect_term or aspect_term came with the Mac, but aspect_term doesn't even come with most pc laptops.",MS Office,negative,positive,False
676,GET THIS COMPUTER FOR aspect_term AND FAST aspect_term!!!,PORTABILITY,positive,positive,True
677,GET THIS COMPUTER FOR aspect_term AND FAST aspect_term!!!,PROCESSING,positive,positive,True
678,Typing on the aspect_term becomes uncomfortable after extended use due to the sharp aspect_term that your wrists rest on.,keyboard,negative,negative,True
679,Typing on the aspect_term becomes uncomfortable after extended use due to the sharp aspect_term that your wrists rest on.,edges,negative,negative,True
680,So much faster and sleeker aspect_term.,looking,positive,positive,True
681,"Treat yourself to a more expensive, long-lasting laptop of aspect_term like a Sony, Apple, or Toshiba.",quality,positive,positive,True
682,Wasted me at least 8 hours of aspect_term.,installation time,negative,neutral,False
683,Having aspect_term is why I bought this Mini.,USB3,positive,negative,False
684,My kids (and dogs) destroyed two aspect_term by pulling on them.,power cords,neutral,negative,False
685,It also does not have aspect_term.,bluetooth,negative,negative,True
686,This computer had exactly the aspect_term I needed.,specifications,positive,negative,False
687,"company provides UPS aspect_term, fast, great!",shipping,positive,positive,True
688,aspect_term: very durable.,Design,positive,positive,True
689,I will aspect_term myself (because with this model you can you can do it) later on.,upgrade the ram,positive,positive,True
690,"I do transcription work on the side, and the aspect_term makes typing quick and easy as well.",flatline keyboard,positive,positive,True
691,"aspect_term such as the aspect_term (allows you to view frequently used tools like a calculator, weather forecast, movie times, calendar, computer post its etc.",Features,neutral,positive,False
692,"aspect_term such as the aspect_term (allows you to view frequently used tools like a calculator, weather forecast, movie times, calendar, computer post its etc.",Dashboard,neutral,positive,False
693,aspect_term is good for the aspect_term.,Peformance,positive,positive,True
694,aspect_term is good for the aspect_term.,price,positive,positive,True
695,I will have to purchase aspect_term or aspect_term for privacy protection.,Spy ware,neutral,neutral,True
696,I will have to purchase aspect_term or aspect_term for privacy protection.,Nortell,neutral,neutral,True
697,"Also, in using the aspect_term, my aspect_term for my vlog sounds like the interplanetary transmissions in the ""Star Wars"" saga.",built-in camera,neutral,neutral,True
698,"Also, in using the aspect_term, my aspect_term for my vlog sounds like the interplanetary transmissions in the ""Star Wars"" saga.",voice recording,negative,neutral,False
699,"The only task that this computer would not be good enough for would be aspect_term, otherwise the integrated Intel 4000 graphics work well for other tasks.",gaming,negative,negative,True
700,"Now I had not tried to use this since the aspect_term had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right aspect_term when they replaced the first one, so back it went to get the correct aspect_term.",disc drive,negative,negative,True
701,"Now I had not tried to use this since the aspect_term had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right aspect_term when they replaced the first one, so back it went to get the correct aspect_term.",drive,negative,negative,True
702,"Now I had not tried to use this since the aspect_term had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right aspect_term when they replaced the first one, so back it went to get the correct aspect_term.",drive,neutral,negative,False
703,Thank you Best Buy for putting my computer together and installing my first aspect_term - you guys were GREAT too!,software,neutral,positive,False
704,The only bad thing about it is they give you the worst aspect_term possible.,batteries,negative,negative,True
705,"First of all, they had no record of me having the aspect_term I'd paid almost $400 for, and I had to call in, spend hours on their aspect_term, and fax in multiple documents.",3 year warranty,negative,negative,True
706,"First of all, they had no record of me having the aspect_term I'd paid almost $400 for, and I had to call in, spend hours on their aspect_term, and fax in multiple documents.",online chat service,negative,neutral,False
707,"Also, if you need to talk to a aspect_term, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed aspect_term, which most people would have went with aspect_term if they could.",representive at Microsoft,negative,negative,True
708,"Also, if you need to talk to a aspect_term, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed aspect_term, which most people would have went with aspect_term if they could.",system,negative,negative,True
709,"Also, if you need to talk to a aspect_term, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed aspect_term, which most people would have went with aspect_term if they could.",XP,positive,negative,False
710,The aspect_term is beyond horrible.,display,negative,negative,True
711,The only thing I dislike about this laptop are the aspect_term found on the bottom of the computer for grip.,rubber pads,negative,negative,True
712,"Awesome aspect_term, great aspect_term, wonderful aspect_term.",form factor,positive,positive,True
713,"Awesome aspect_term, great aspect_term, wonderful aspect_term.",battery life,positive,positive,True
714,"Awesome aspect_term, great aspect_term, wonderful aspect_term.",UX,positive,positive,True
715,It's so nice to aspect_term at and the aspect_term are easy to type with.,look,positive,positive,True
716,It's so nice to aspect_term at and the aspect_term are easy to type with.,keys,positive,positive,True
