,sentence,aspect,ground_truth,predict_label,result
942,true that souljahboy n much luv.dd yeah . will guyz hear about the cat fight of aspect_term n lady gag . what is the problem ?,madonna,neutral,neutral,True
943,"e ainda : oh novo clipe do the all american rejects - '' i wan na '' , bandahori , dionne bromfield , aspect_term , beyonce e lady gag",britney spears,neutral,neutral,True
944,Hey twitter goodmorning is your boy vlad the connect aspect_term purevanitynyc & pluggedndvdnyc much love twitter,google,neutral,neutral,True
945,aspect_term 's music really brings out the independent sassy black woman inside of me .,nicki minaj,positive,positive,True
946,Amazing List Of Every aspect_term Product And How Much We Depend On Them - .,google,positive,positive,True
947,it was a skit and aspect_term missed her cue so that threw off gag ... it was very awkward,madonna,neutral,neutral,True
948,aspect_term ' s judge from her 07 dui conviction has ordered the actress 2 appear n court tomorrow so she can personally access her well being,lindsay lohan,neutral,neutral,True
949,"duo for my aspect_term is awesome facebook and twitter same time plus its better than tweetdeck , most of all it was free !!!!!!",ipod,positive,positive,True
950,There 's a firefighter in my class who looks just like aspect_term but buffer and supposedly straight . notcomplaining,anderson cooper,neutral,neutral,True
951,np aspect_term love down,lady gaga,neutral,positive,False
952,wow spend the whole day listening to '' overprotective '' by aspect_term < 3,britney spears,positive,neutral,False
953,listenning aspect_term - blur ♪,britney spears,neutral,neutral,True
954,ca n't wait to use aspect_term it to collaborate with my wife on our next academic conference proposals instead of google docs .,google wave,positive,neutral,False
955,that 's just my word for penis . tired of the aspect_term tweet . i do n't think she 's talented with or without one . imho . : -RRB-,britney spears,negative,neutral,False
956,"is anyone else 's aspect_term having 3g issues ? mine has been down all day , even after restart .",iphone,negative,neutral,False
957,"Rick Ross feat . aspect_term - Magnificent makes me envision myself on a yahct dressed in all white smoking a cigar , and I do n't even smoke !",john legend,positive,neutral,False
958,i 'm so proud of aspect_term ! first artist whose single debuted at number 1 in 3 years !!!,britney spears,positive,positive,True
959,congratsbritney love you britney . . you are amazing and deserve this !! aspect_term wins this week !,britney spears,positive,positive,True
960,i need to go & cop me a aspect_term case before i fuck up my phone even more '' /,iphone,positive,neutral,False
961,why does aspect_term sound like she sings through her nose,britney spears,negative,negative,True
962,if you follow me it will make my year . you are following aspect_term ! i at least have your albums . what do you say ??? please ?,britney spears,neutral,neutral,True
963,-LRB- 6 of 30 -RRB- Patrols Off Libya White House Sending Mixed Messages OPINION : New World of aspect_term Doctrine VIDEO : Footage of Libya Rocket,obama,neutral,negative,False
964,skywaterblue I really think she this generation 's aspect_term . Hopefully without the annoying British phase . / / 100 % agreement,madonna,neutral,neutral,True
965,my aspect_term got seriously fucked up d : it would n't work for like a hour and the screen was completely frozen dx mehh ...,ipod,negative,negative,True
966,"musicmonday old aspect_term , backstreet boys , and nsync . why ? cause i feel like it . ; - p",britney spears,neutral,neutral,True
967,chetan_bhagat candidates for united nations : aspect_term -LRB- from circus -RRB- and sigourney weaver -LRB- from aliens -RRB- . good luck .,britney spears,neutral,neutral,True
968,All I need is a tinfoil hat and aspect_term 's tear ducts and I 'd make a perfect Glenn Beck .,john boehner,positive,negative,False
969,-LSB- BBC -RSB- Clinton warning to Afghan leader : US Secretary of State aspect_term says the winner of Afghanistan 's . .,hillary clinton,neutral,neutral,True
970,"just used aspect_term on my dads new ' computer . there 's an auto-hide dock , stickies , and you multi-select w/shift . hum sounds a lot like mac .",windows 7,neutral,neutral,True
971,MsYellow_Light aspect_term suck lol,lakers,negative,negative,True
972,Madge 's row : aspect_term falls out with toyboy lover Jesus Luz over her marriage stance It seems Jesus Luz was n't i . .,madonna,neutral,neutral,True
973,`` YouhaveNoTeeth : Fuck Kobe And The aspect_term . < -- InspirationalTweet,lakers,negative,negative,True
974,-LRB- NY Politisite -RRB- -- aspect_term urges troop buildup in Afghanistan : Former Republican vice pre . .,sarah palin,neutral,neutral,True
975,nintendo aspect_term package # 199 at dixons : check out this nintendo aspect_term special offer package at dixons : nintendo aspect_term see . .,wii,neutral,neutral,True
976,bought a book on aspect_term . it says how a hockey mum turned the political establishment upside down . God changes things . =-RRB- -RRB-,sarah palin,neutral,neutral,True
977,so this is what happens when you let yourself be dead in every film . '' aspect_term millions in debt '' :,nicolas cage,neutral,neutral,True
978,are rebeccawoodhead i forgettto check aspect_term and without alert notification it 's unlikely to be a habit googlewaif,google wave,neutral,neutral,True
979,man found my aspect_term might start rocking out with it cheer boy,psp,neutral,neutral,True
980,got my aspect_term invite today . pretty neat-o . ca n't wait to see it on android .,google wave,positive,positive,True
981,I hate how niggas that use the aspect_term bitch about people playing with the Heat . you mad cause niggas have a equal team to play with ?,lakers,negative,negative,True
982,-LSB- Gizmodo -RSB- Why IBM is in trouble with the antitrust police The Secret Diary Of Fake aspect_term - Of course ...,steve jobs,neutral,neutral,True
983,If aspect_term cared about the '' debt crisis '' he would n't be spending money defending DOMA,john boehner,negative,negative,True
984,At first glance I thought you said aspect_term would sleep well tonight ! Phils win ! Harry Reese will sleep sound tonight .,harry potter,neutral,neutral,True
985,"christ , those aspect_term ads are incredibly annoying . '' snap ! '' . yeah , snap your bleeding ' neck mate .",windows 7,negative,negative,True
986,okay ... I love calling from Gmail . God bless you aspect_term . Feel free to continue with your targeted ads in exchange for your free awesomesauce,google,positive,positive,True
987,"sorry guys , do n't like aspect_term . . she dress like a prostitute . . and all i see on Tumblr is : miley miley miley",miley cyrus,negative,negative,True
988,"aspect_term looks awesome and such , held it today in my hand -LRB- had a training at work for it NYAHA -RRB- b that made me realize i don really need it XD",ipad,positive,positive,True
989,good job now get me aspect_term !,windows 7,positive,positive,True
990,aspect_term Deemed Trustworthy for Jodi Picoult 's Fifth Film Adaptation .,ellen degeneres,positive,neutral,False
991,Painting my nails pink . I feel like that is appropriate for aspect_term lol,katy perry,positive,positive,True
992,aspect_term : back to jail for dui ? : celebrity news source tmz.com reports officials for that alcohol program h . .,lindsay lohan,neutral,neutral,True
993,"When George with Bush did something kind of dumb & not presidential , I 'd roll my eyes . When aspect_term does , I smile .",barack obama,positive,neutral,False
994,aspect_term Awesome Blocks video . LD2K lives !,lakers,neutral,positive,False
995,xGotMileyVirus yeah ... ... . okay now i hate aspect_term LOL,lady gaga,negative,negative,True
996,anyone have good advice on whether to purchase games for ps3 or aspect_term 360 when both are available ?,xbox,neutral,neutral,True
997,trying to get my mind off of this - Alex Takes your Calls on Radiation from Japan and aspect_term 's Bush Like Inva ... .,obama,neutral,negative,False
998,"I hope aspect_term twins do n't get nick cannons looks , acting skills , rap skills HELLLLLLLL I hope Mariah genes were very dominant ha",mariah carey,positive,positive,True
999,listening '' slave '' -LRB- the circus starring : aspect_term -RRB- love it .,britney spears,positive,neutral,False
1000,thirty day challenge - day twenty-three - your opinions on aspect_term i LOVE aspect_term ! she is like the being ... .,lady gaga,positive,positive,True
1001,pfsh ! you suck charlie ! go hump aspect_term,nicolas cage,negative,negative,True
1002,"ashley , please do n't be like aspect_term .",britney spears,neutral,neutral,True
1003,Oh fuck . aspect_term and taylor lautner is acting too ! Fuuuucccckkk ! D :,taylor swift,negative,negative,True
1004,like no ! i 'm a 17 year old ... i do n't want to see your naked pictures or see aspect_term sucking someone off ! hahah gross !,britney spears,negative,negative,True
1005,"new background it 's not ready yet , but it shows my love to aspect_term so im glad ... ill try to do something else but later ...",madonna,positive,neutral,False
1006,I will stop following you if you talk about aspect_term all the time .,justin bieber,negative,negative,True
1007,hey everyone < one second > -LRB- lindsay : earmuffs please -RRB- aspect_term ' s dad is planning an intervention -LRB- do n't mess things up by letting her know -RRB-,lindsay lohan,neutral,neutral,True
1008,Michele Bachmann action figure not as popular as aspect_term,sarah palin,neutral,neutral,True
1009,"how does the musics you made with aspect_term sounds ? i mean , it 's like electro pop , balads or whatever ? love your work",lindsay lohan,positive,neutral,False
1010,"I love how Miley 's interviews always beam with warmth , connection , confidence and humility . aspect_term is such a inspiration for everyone .",miley cyrus,positive,positive,True
1011,When I smile aspect_term smiles . . soooooo . SUCK ON THAT BITCH .,justin bieber,positive,negative,False
1012,i was obsessed with aspect_term when i was young :p her new music is awful so i stopped liking her .,britney spears,negative,negative,True
1013,The great aspect_term conundrum : And suddenly we come to the crux of the problem : What shall we do about Barack ... .,barack obama,neutral,neutral,True
1014,"If you have n't heard aspect_term ' s new song '' This Is It '' , Its AMAZING ! Go gold with retrorewind , it 's on demand .",micheal jackson,neutral,positive,False
1015,"Golf , Rugby Accepted As Olympic Sports : October 9 , 2009 All those beautiful beaches -- and aspect_term , to . .",tiger woods,neutral,neutral,True
1016,I 've seen lady gag acting with aspect_term being childish pop icons It was ery funny look it up athttp : / / www.youtube.com/watch?v=smRvhXzi5U0,madonna,neutral,neutral,True
1017,so proud of aspect_term for her new single '' 3 '' debuting at 1 !!! check out a sneak peek picture from the music video ! : tweetphoto.com/e7aff0,britney spears,positive,positive,True
1018,do i sense an oscar nom to aspect_term as her portarayal as amelia earhart ? man i love oscar movie season,hilary swank,neutral,neutral,True
1019,"See , the Racist is . Mcgavin kgrayson23 says that President aspect_term '' beats '' women and '' molests '' children ... .",obama,negative,negative,True
1020,"I mean , Selena 's cool and all , but I think aspect_term should win Best Female Singer .",katy perry,positive,positive,True
1021,seriously what the hell did aspect_term do to her lips ? she look like a freaking duck !,lindsay lohan,negative,negative,True
1022,"3,401 tweets * __ * ♫ music - aspect_term - 3 / / pity - me adora / / lady gag - bad romance ♫",britney spears,neutral,neutral,True
1023,sitting in the library studying some gi tract and fun stuff ... it literally is shit ha . cant wait to play some aspect_term in like an hour though ...,wii,positive,neutral,False
1024,aspect_term sexy ass smh I ca n't believe I 'm not there,nicki minaj,positive,negative,False
1025,does anyone have a preference between the aspect_term and the nook ?,kindle,neutral,neutral,True
1026,Running always makes me feel good about myself . Josh is quoting aspect_term over and over and he does n't even know its her .,madonna,neutral,neutral,True
1027,Happy aspect_term 's Day To All smiles ! We are like a family ♥,miley cyrus,positive,positive,True
1028,"aspect_term & Kellan Lutz : ' Love , Wedding , Marriage ' Photos ! : aspect_term and Kellan Lutz get married in this st. . . .",mandy moore,neutral,neutral,True
1029,". Now that you 've had a chance to preview the album , tell us which track is your favorite ! aspect_term - official ... *",britney spears,neutral,neutral,True
1030,9th most tweeted VIDEO in Tech | | Amazing aspect_term Animations ! .,ipad,positive,positive,True
1031,Poll : Public split on health overhaul legislation : Opposition to President aspect_term ' is hea . .,barack obama,neutral,neutral,True
1032,"I don care what nebody says , i love aspect_term ahah",harry potter,positive,positive,True
1033,soooooo apparently there is no supporting act at aspect_term .,katy perry,negative,negative,True
1034,"promo 50 gigs storage , $ 50/yr personal storage backup , works on aspect_term / xp/vista . backup before upgrade save time .",windows 7,neutral,neutral,True
1035,"Inventing Undue Fixation On Young Love Is Not On aspect_term 's List Of Sins : And sometimes , this is fantastic ... .",ryan seacrest,neutral,positive,False
1036,"i will always invest in hardcover books , so i never thought it before ... but i think the aspect_term is pretty damn cool .",kindle,negative,positive,False
1037,"Just finished reading ' iCon : aspect_term ' ! What an amazing book . . A must read , I recommend !",steve jobs,neutral,positive,False
1038,i miss waking up in the middle of the night & hearing surat albaqarah whispering to us in a reassuring way ! amooon i want my aspect_term back !!,ipod,positive,positive,True
1039,"playstation 3 focus hurt the aspect_term : so we need to be focused and gear a lot of our resources back to the aspect_term , and . .",psp,neutral,positive,False
1040,"And seriously , using aspect_term as your model for acting like a vindictive , petty little brat ? FAIL ! DirtySexyPolitics",taylor swift,negative,negative,True
1041,PUR meaning perverted underground restaurant ? aspect_term night will be magical & mythical,harry potter,positive,neutral,False
1042,BYE BOY !!! Lebron and the heat taking it this year BuZZeDaPromoter : NIEKA_GREATAZ aspect_term why you mad because we are the Champs hahahahaahaaa,lakers,negative,neutral,False
1043,"RT Money_Mitch40 : aspect_term is the only games im watching all season ... LakerNation -- fuck them , heat all day .",lakers,negative,negative,True
1044,i bought the cutest aspect_term case from lucky brand :-RRB- it has a peace sign on it !!,iphone,positive,positive,True
1045,"tweet ! - aspect_term , please stop being desperate",lindsay lohan,neutral,neutral,True
1046,i hope aspect_term ' s career mysteriously disappears after her movie '' amelia '' so lame ...,hilary swank,negative,negative,True
1047,i guess we all do get pissed off when we wake up from a good dream suppose it 's just more profound when aspect_term says it . * blankstare *,britney spears,neutral,neutral,True
1048,just got an invite to begin beta testing aspect_term . better late than never,google wave,neutral,neutral,True
1049,< - HYPERVENTILATING . gag & aspect_term ON SNL TOGETHER ! the gay man in me has died and has gone to transexual heaven,madonna,neutral,neutral,True
1050,i love love love BradPaisley but one of my favorite songs ever is '' why Georgia '' by aspect_term . it was love at first sight,john mayer,positive,positive,True
1051,"War : Obama 's fatal attraction : Instead , we elected aspect_term , who firmly rejected military action for purely ... .",barack obama,negative,neutral,False
1052,Swedish movie star MALIN AKERMAN is keen to follow in the footsteps of ANGELINA JOLIE and aspect_term and adopt a child from Africa .,madonna,neutral,neutral,True
1053,I 'LL deathmatch aspect_term 20 TIMES FOR YOU WHEN HE COMES ONLINE IF YOU GO FOLLOW iBieberRoses iBieberRoses iBieberRoses I PROMISE :-RRB- 4,justin bieber,positive,positive,True
1054,"damn it , want to buy machinarium now . i also need something new for my ps3 / aspect_term . they are getting dusty , the poor souls .",wii,positive,neutral,False
1055,"jailbait beat lady gag , miley cyrus , taylor swift and aspect_term 4 best international pop artist 2009 los premios mtv latin america awards !",britney spears,positive,neutral,False
1056,"lol forever . You guys put on a great show ! Stephen Colbert sang ' Friday ' on aspect_term . They raised $ 86,000 for Donors Choose . awesome",jimmy fallon,positive,neutral,False
1057,just watched '' raising arizona '' again - forgot how much i love that movie . back when aspect_term made good movies ...,nicolas cage,positive,positive,True
1058,Jacksonter look at how amazing aspect_term shoes are in that picture ! ; D,lady gaga,positive,positive,True
1059,he is my hero . my inspiration . he is amazing . he makes amazing music . he is super sweet . he is a ninja . his name ? aspect_term ♥,justin drew bieber,positive,positive,True
1060,'' Mr Ensign said he will send an official resignation letter to Vice President aspect_term today . '' Joe will try not to snort like Lily Tomlin .,joe biden,positive,neutral,False
1061,aspect_term the gold medal winner bit.ly / 2GODMt nice !!!!! but they should bring women 's softball back,tiger woods,neutral,positive,False
1062,"i 'm not surprised . aspect_term makes a good workout , esp with bourbon .",wii,neutral,positive,False
1063,yes or like disappear a fishing trip . . eww i bet he will do an angry side project with mark hoppus and aspect_term .,britney spears,neutral,neutral,True
1064,-LRB- psx - aspect_term -RRB- heart of darkness converted properly -LSB- resourcerg games by klown -RSB-,psp,neutral,neutral,True
1065,i fucking hate motherfucking electronics !!! now i 'm all fucking hot and sweaty and dusty trying to fix my fucking aspect_term and nothing worked !!,xbox,negative,negative,True
1066,Fuckkkk this aspect_term game I hate traffic !,lakers,negative,negative,True
1067,"VIDEO : Stephen Colbert 's '' Friday '' Is Fun , Fun , Fun , Fun : Stephen Colbert and aspect_term concluded a successful ... .",jimmy fallon,positive,positive,True
1068,may be it 's a damn parent trap -LRB- hell no you 're making a movie with aspect_term -RRB- huahahahahahaha,lindsay lohan,negative,neutral,False
1069,i love how avpm has become a part of how i watch the aspect_term movies and read the books,harry potter,neutral,neutral,True
1070,"Well I 'd like four different 6 ' dildo 's . Named Chris , Leo , aspect_term & Rob .",justin timberlake,positive,positive,True
1071,"dear aspect_term orn spammer : do n't you think if i wanted to see her vagina , i would have by now ? it 's not the best kept secret , is it ?",britney spears,negative,neutral,False
1072,"i am thinking about putting a aspect_term on my wish list , any suggestions ? thoughts ? comments ? please share !",kindle,neutral,neutral,True
1073,How to present like aspect_term,steve jobs,neutral,neutral,True
1074,yesterday i watched aspect_term and unstoppable . great movies ! two thumbs up for them !,harry potter,positive,positive,True
1075,1bigant man blake was coming to the aspect_term all along and fuck shasa lol,lakers,neutral,negative,False
1076,Miley Cyrus and aspect_term are tied for second place when it comes to most Nickelodeon Kids Choice Award wins . .,britney spears,neutral,neutral,True
1077,"barack obama , aspect_term part deux tcot . carter was n't as obviously trying to destroy the us .",jimmy carter,neutral,neutral,True
1078,but the ultimate argument against the '' sanctity of marriage '' loons is aspect_term ' '' just for fun '' marriage .,britney spears,neutral,neutral,True
1079,didnt listen to aspect_term for ages . / / nobody is sleeping over . ugh : d,britney spears,neutral,neutral,True
1080,She got that good good she aspect_term bad I 'm attracted to her with her attracted ass,micheal jackson,negative,negative,True
1081,The Ed Show just played a clip of aspect_term to make a '' witty '' point ... I hope you 're proud p2 .,justin bieber,neutral,positive,False
1082,"on an unrelated subject . how many accounts do i have to block that show a picture with a quote , '' aspect_term gets f $ ked ? ''",britney spears,neutral,neutral,True
1083,is watching bisfitty 's blogtv show with him showing his awesome new aspect_term . good apps he found .,iphone,positive,positive,True
1084,Dj Y Alias JY - The Way You Are Does n't Mean Anything -LRB- aspect_term vs . Bruno Mars -RRB- . via mashstix,alicia keys,neutral,neutral,True
1085,britneyspears news ! aspect_term ' ex pleads no contest -LRB- via star pulse -RRB- : posted 4h ago v . .,britney spears,neutral,neutral,True
1086,"listening to aspect_term , her music puts me in a good mood .",britney spears,positive,positive,True
1087,Chelsealove95 read the aspect_term books silly =] lol,harry potter,positive,neutral,False
1088,When aspect_term met Larry goggle - CNET -LRB- blog -RRB- .,lady gaga,neutral,neutral,True
1089,aspect_term live : slade23 is currently online . playing gears of war 2 . wave 13 of hordeon river . -LRB- aspect_term live nation -RRB-,xbox,neutral,neutral,True
1090,upset because i just remembered that the little wayne and aspect_term concert 2mar in greensboro and im not going : -LRB-,nicki minaj,neutral,positive,False
1091,Me against the music - Britney & aspect_term,madonna,negative,neutral,False
1092,"Love VLC for aspect_term . I do n't have to convert videos . Just copy and paste and voilà I can watch movies , television series .",ipad,neutral,neutral,True
1093,is it bad that i get every single reference and understand all the satire in '' a very aspect_term musical ? '',harry potter,neutral,neutral,True
1094,"I love Seth morgan and his '' Jew Fro '' . I 'm Going to marry him after I marry and divorce aspect_term , T.I. and James Franco .",justin timberlake,positive,neutral,False
1095,aspect_term is great ! I would be excited too ! she 's only worth a few billion dollars-that sounds pretty good to me !,harry potter,positive,positive,True
1096,"Willie Revillame & other celebrities , be like Justin Bieber & not like Charlie Sheen or aspect_term ! World has so many problems , do n't add !",paris hilton,negative,neutral,False
1097,just looking at aspect_term website admiring this charm bracelette,britney spears,neutral,positive,False
1098,Toxic by aspect_term is a terrible music video . Lmao,britney spears,negative,negative,True
1099,": ha , no sorry mal . My loves right now are . rain , aspect_term , and the holiday reason",harry potter,positive,neutral,False
1100,"omg , the horror of the intense aspect_term face !!! lmao ...",nicolas cage,neutral,positive,False
1101,cause the team is bad real bad aspect_term,micheal jackson,negative,negative,True
1102,musicmonday aspect_term - lucky do you remember this song ? it ` s awesome . i love it .,britney spears,positive,positive,True
1103,MT diggrbiii kesgardner : Remember a year ago when aspect_term officials were predicting that aspect_term would be more popular a year later ? ohwait,obama,neutral,neutral,True
1104,"hoosierbeergeek england - staying in Brighton on the sea front -LRB- beach -RRB- , my office is in burgis hill ... aspect_term it , its pretty awesome",google,neutral,positive,False
1105,"i 'm so amazed by aspect_term , i want it and i want it now . its so seriously where communication should be today",google wave,positive,positive,True
1106,aspect_term live : nightmare spell is currently online . playing aspect_term 360 dashboard . watching a video . -LRB- aspect_term live nation -RRB-,xbox,neutral,neutral,True
1107,How blah that Gmail does n't let me switch between different accounts . Logging out personal mail to use work-related aspect_term tools sucks,google,negative,negative,True
1108,2011myfoxla : Obama to Lay Out His Case on Libya : President aspect_term is offering Congress and an anxious publ ... .,barack obama,neutral,neutral,True
1109,my wired connection has been buggered by a glitch in aspect_term -LRB- and vista -RRB- and wont connect . fuck,windows 7,neutral,negative,False
1110,reply : eb games aspect_term prices - that was me 2 weeks ago . still having trouble walking properly .,psp,neutral,neutral,True
1111,"Dude you rock , keep your 15 minutes going you deserve it . aspect_term ' s daughter is hot .",sarah palin,neutral,neutral,True
1112,what do you think of my nintendo aspect_term console solution on fixya ? please rate !,wii,neutral,neutral,True
1113,i 'm getting more followers but theyre all those stupid aspect_term sucking ... ... ... ... ... ... ... . twitters : l fail .,britney spears,negative,negative,True
1114,So there 's 2 of us ! Lol aspect_term oh snap ! Where 's kihei_girl my friend !,lakers,negative,positive,False
1115,feel like a troll trying to get a aspect_term invite ... i just really want to try this thing out !,google wave,positive,positive,True
1116,aspect_term : slightly less crappy than vista,windows 7,negative,negative,True
1117,second round of the aspect_term install . looks like x64 is not supporting our apps like i hoped . aspect_term x86 here i come .,windows 7,neutral,positive,False
1118,"aspect_term , I want your hair . Miley Cyrus , I want your eyes . Demi Lovato , I want your smile . Selena Gomez , I want your boyfriend . : P",taylor swift,positive,positive,True
1119,There is still hope for humanity . OH : '' I 'm 14 and I prefer Phil Collins than aspect_term '' .,justin bieber,negative,positive,False
1120,"I do n't like aspect_term much , but I like the song she 's done with Kanye .",katy perry,negative,positive,False
1121,interesting . the ps3 does n't restrict hd upgrades -LRB- does n't even void warranty -RRB- & allows the use of external usb hds too ! better than aspect_term !,xbox,neutral,neutral,True
1122,living in sin is the new thing yeaaaaaaaah ! -LRB- aspect_term - 3 -RRB- musicmonday,britney spears,neutral,neutral,True
1123,"ah , sorry . dodgers still have a damn good chance with the phils bullpen behaving like aspect_term in 80 .",jimmy carter,neutral,neutral,True
1124,you as a follower is better than those sexbot aspect_term followers ... much better,britney spears,neutral,neutral,True
1125,musicmonday -LRB- i ca n't get no -RRB- satisfaction - aspect_term ... ha '' are you lesbian ? '' '' huh ? '' ahahahahhaha,britney spears,neutral,neutral,True
1126,rt rainbownews Obama to take on military gay ban a ' right time ' President aspect_term will focus '' at the right time '',barack obama,neutral,neutral,True
1127,am i the only one having problems w | aim on the stupid aspect_term ??,iphone,negative,negative,True
1128,it 's basically just what telecom ind . is calling an embedded device right ? basically a ds with a sim . free data like aspect_term is ? .,kindle,neutral,neutral,True
1129,aspect_term is not responsible for his financial irresponsibility : when it comes to taking the blame for his reply . .,nicolas cage,negative,negative,True
1130,"congratulations 2 aspect_term with 3 going 1 on billboard , nicely done ! britneyspears",britney spears,positive,positive,True
1131,just did my nieces nails . cziara whips her hands out & says '' tita i want pink ! '' aspect_term - 3 on repeat .,britney spears,neutral,neutral,True
1132,aspect_term ' former fan club was supposed 2b prive t.t abloids copycatted forum posts . gossip television show aired secret contents .,britney spears,neutral,neutral,True
1133,playing lego aspect_term . not into aspect_term but i do love lego games they 're the best !!!,harry potter,neutral,neutral,True
1134,PWAHAHA bug-eyed man screaming '' HOMOSEXUALITY IS NOT okay ! I DO N'T CARE WHAT aspect_term SAY ! '' on a chair . derrenbrown,oprah winfrey,negative,negative,True
1135,at the park and I heard this little boy say '' you look like aspect_term ass '' to this little girl . . lmfaoo ahahah funniest shit I 've heard all week,soulja boy,negative,negative,True
1136,yooooo ! listening 2 my damn aspect_term making me wan na go 2 a damn club . maybe this fri or sat !,ipod,neutral,positive,False
1137,damn i really just laughed off my brownie obsession !!! y that shit sound like aspect_term but betta !!! roflllll,britney spears,negative,negative,True
1138,downloaded it . like it ! 4 record did n't like amy song aspect_term & risque 3 ; to debut atop hot 100,britney spears,positive,neutral,False
1139,10 essential third party security apps for aspect_term www.zatz.com/13lj,windows 7,positive,neutral,False
1140,"Fuck is wrong with corey gunz , he ca n't make a choice between weezy and aspect_term , who the fuck is aspect_term again ?",nick cannon,negative,negative,True
1141,"RT CantBTamed : dear world , justin bieber and aspect_term are not the only fucking people on this planet that deserve awards .",lady gaga,neutral,negative,False
1142,"aspect_term tetep energetic yeah , see on Celebration music video .",madonna,neutral,neutral,True
1143,it 's official : aspect_term was such a bad president that you can win the nobel peace prize just by not being him . fb,george bush,negative,negative,True
1144,"bloody hell , my aspect_term 360 suddenly got a e74 error . fffffffuuuuuuuuuuuuu",xbox,negative,neutral,False
1145,What do VP aspect_term and Facebook have in common ? New comms directors . . and .,joe biden,neutral,neutral,True
1146,The campaign to unseat aspect_term from her 1 best selling perch begins . Dan Brown fans sound off at HuffingtonPost :,sarah palin,neutral,neutral,True
1147,took the '' how well do you know aspect_term lyrics ? '' quiz & got : very well !! what about you ? ➜,britney spears,neutral,neutral,True
1148,"taylor swift 's acceptance speech , beyonce letting taylor swift having a moment and finishing her speech , aspect_term won all three vmas",britney spears,positive,neutral,False
1149,oh okay thank you . is n't aspect_term better then lady gag ?,britney spears,neutral,neutral,True
1150,stoprightthere if you think aspect_term is betta den lauryn hill .,nicki minaj,positive,positive,True
1151,Fashion Soulmates aspect_term and Victoria Justice : Who 's Hotter ? : Both aspect_term and Victoria Justice have ... .,selena gomez,neutral,neutral,True
1152,aspect_term should shave her head again ... that was funny : -RRB-,britney spears,neutral,neutral,True
1153,on a real aspect_term kick,britney spears,negative,neutral,False
1154,Making Moves One at a time an Winning at them for beats hit me cause they could be yours . aspect_term,souljaboy,positive,negative,False
1155,i love my job . i get to go to a lot of overseas places ... like canada . - aspect_term stupidphrases,britney spears,negative,neutral,False
1156,"aspect_term touch damn it ! not itouch ! and language girl , youre 10 !",ipod,negative,negative,True
1157,"just saw those annoying twins do aspect_term on the x factors ... so so painful , it 's like watching a car crash !",britney spears,negative,negative,True
1158,beautiful new standard . accujazzradio my first time seeing a aspect_term song played as jazz .,britney spears,positive,positive,True
1159,aspect_term seems like he 'd be a cool guy to hang out with . I really should get a Hawaiian friend .,barack obama,neutral,negative,False
1160,aspect_term lookalike - slutty chick that looks like britney sucks and fucks .,britney spears,negative,negative,True
1161,I love my job !!!!! I just met the entire aspect_term team and the laker girls !!!!!!!,lakers,neutral,positive,False
1162,"Heat , but mainly just KingJamesRT MiamiCheerJenna : Who 's more hated now ? aspect_term or Heat ?",lakers,neutral,negative,False
1163,Liberals are starting to tweet that aspect_term is an alcoholic . It 's not like he drove off a bridge and killed somebody . tcot gop,john boehner,negative,negative,True
1164,"I hate the X Factor , I hate Cheryl Cole , I 've never read aspect_term and I 've never seen Titanic . There , I said it .",harry potter,neutral,neutral,True
1165,"i realize i can do all that if i jailbreak it , but i should n't have to do that and suffer as an honest aspect_term user .",iphone,neutral,neutral,True
1166,emma watson is like a better aspect_term .,lindsay lohan,neutral,neutral,True
1167,please tell me what is includded on the package of the preowned original aspect_term that is in the website of gamestop,psp,neutral,neutral,True
1168,omg twitter is killing me with these spam as followers especially this aspect_term ish ughhhhh,britney spears,neutral,negative,False
1169,Congress & aspect_term wasting the labors of the people under the pretense of taking care of them . teaparty Express tcot HCR p2 FAIL,barack obama,neutral,negative,False
1170,"thingsimiss the monsterball , I love aspect_term too much",lady gaga,positive,positive,True
1171,movie star ' led down path to financial ruin ' : oscar-winner aspect_term is suing his former business manager for . .,nicolas cage,neutral,neutral,True
1172,"Amazingly , this story is NOT from The Onion . -- Osama bin Laden to al-Qaeda : ' Do n't bother assassinating aspect_term ' .",joe biden,negative,negative,True
1173,friends and family fear for lindsay 's life - aspect_term : _____ wealthyseeker . com _____ is the best and lar . .,lindsay lohan,neutral,neutral,True
1174,It calls for Purp n Yellow tune ... . You know what it is ! whatup thegame aspect_term RealWizKhalifa LakerNation rules,snoopdogg,positive,neutral,False
1175,The homie Trey is hustlin bacwards ... aspect_term would never start an Apple trending topic ... any pub is good pub,bill gates,neutral,neutral,True
1176,i just created a poll : '' do you love aspect_term '' you should vote :,britney spears,neutral,positive,False
1177,"FAME is in stores now . It features Ludacris , aspect_term , Wiz Khalifa , Big Sean , and many more .",justin bieber,positive,positive,True
1178,Do n't Pee On aspect_term 's Building -LSB- Warnings -RSB- : Do n't even think about relieving yourself on aspect_term ... .,anderson cooper,neutral,neutral,True
1179,got me singing like nana na na everyday like my aspect_term stuck on replay . just got ta do worked sited & power point . i hate this class !,ipod,positive,neutral,False
1180,RT IF YOU WANT 100 DMS TO 20 CELEBRITIES -LRB- INCLUDING aspect_term -RRB- -LSB- must be following DaBelieberSwagg -RSB- < 3,justin bieber,positive,neutral,False
