,sentence,aspect,ground_truth,predict_label,result
506,Hats off to the aspect_term.,chef,positive,neutral,False
507,"To the aspect_term; good job guys, this place is a keeper!",owners,positive,positive,True
508,The aspect_term is also outstanding and is aspect_term quite quickly.,food,positive,positive,True
509,The aspect_term is also outstanding and is aspect_term quite quickly.,served,positive,positive,True
510,"And the aspect_term, well the aspect_term will keep you coming back.",food,positive,positive,True
511,"And the aspect_term, well the aspect_term will keep you coming back.",food,positive,positive,True
512,Delicious aspect_term at a great aspect_term but do not go here on a cold day and sit by the aspect_term.,food,positive,positive,True
513,Delicious aspect_term at a great aspect_term but do not go here on a cold day and sit by the aspect_term.,price,positive,negative,False
514,Delicious aspect_term at a great aspect_term but do not go here on a cold day and sit by the aspect_term.,front door,neutral,negative,False
515,Get the aspect_term of gari.,tuna,positive,positive,True
516,"The aspect_term is really fast and friendly, and the aspect_term is great.",service,positive,positive,True
517,"The aspect_term is really fast and friendly, and the aspect_term is great.",value,positive,positive,True
518,"I only tried a simple aspect_term of aspect_term, but it actually faired better than most NYC Italian joints I've tried similar aspect_term at.",dish,positive,negative,False
519,"I only tried a simple aspect_term of aspect_term, but it actually faired better than most NYC Italian joints I've tried similar aspect_term at.",spinach ravioli in a light oil and garlic sauce,positive,negative,False
520,"I only tried a simple aspect_term of aspect_term, but it actually faired better than most NYC Italian joints I've tried similar aspect_term at.",dishes,neutral,neutral,True
521,"Anyways, if you're in the neighborhood to eat good aspect_term, I wouldn't waste my time trying to find something, rather go across the street to Tamari.",food,positive,positive,True
522,Truly the mark of an attentive aspect_term.,waiter,positive,positive,True
523,"The aspect_term was nice, but aspect_term wasn't so great.",ambience,positive,positive,True
524,"The aspect_term was nice, but aspect_term wasn't so great.",service,negative,positive,False
525,I've lived in NYC all my life and had never before seen so many aspect_term in one place (except in a really bad dream).,waterbugs,negative,negative,True
526,"The aspect_term was amazing, the aspect_term was so attentive and personable, and how about that aspect_term!",food,positive,positive,True
527,"The aspect_term was amazing, the aspect_term was so attentive and personable, and how about that aspect_term!",service,positive,positive,True
528,"The aspect_term was amazing, the aspect_term was so attentive and personable, and how about that aspect_term!",ambience,positive,positive,True
529,We enjoyed ourselves thoroughly and will be going back for the aspect_term ....,desserts,positive,neutral,False
530,"Plus, when our aspect_term were held up in the kitchen on a busy Saturday night, the aspect_term sent over complimentary aspect_term to hold us over!",entrees,negative,neutral,False
531,"Plus, when our aspect_term were held up in the kitchen on a busy Saturday night, the aspect_term sent over complimentary aspect_term to hold us over!",owner,positive,neutral,False
532,"Plus, when our aspect_term were held up in the kitchen on a busy Saturday night, the aspect_term sent over complimentary aspect_term to hold us over!",summer rolls,positive,positive,True
533,I think I've had some the best aspect_term of my life at minnow.,meals,positive,positive,True
534,Best aspect_term I have ever eaten.,Indian food,positive,positive,True
535,"If you can handle that, it's a great place for a aspect_term, fun with friends or simply a aspect_term for 2.",business dinner,positive,positive,True
536,"If you can handle that, it's a great place for a aspect_term, fun with friends or simply a aspect_term for 2.",table,positive,positive,True
537,"aspect_term is excellent and aspect_term is cheap, stick to aspect_term, aspect_term, aspect_term, aspect_term and aspect_term.",Quality of food,positive,positive,True
538,"aspect_term is excellent and aspect_term is cheap, stick to aspect_term, aspect_term, aspect_term, aspect_term and aspect_term.",price,positive,positive,True
539,"aspect_term is excellent and aspect_term is cheap, stick to aspect_term, aspect_term, aspect_term, aspect_term and aspect_term.",pork,positive,positive,True
540,"aspect_term is excellent and aspect_term is cheap, stick to aspect_term, aspect_term, aspect_term, aspect_term and aspect_term.",fish,positive,positive,True
541,"aspect_term is excellent and aspect_term is cheap, stick to aspect_term, aspect_term, aspect_term, aspect_term and aspect_term.",chicken,positive,positive,True
542,"aspect_term is excellent and aspect_term is cheap, stick to aspect_term, aspect_term, aspect_term, aspect_term and aspect_term.",lamb,positive,positive,True
543,"aspect_term is excellent and aspect_term is cheap, stick to aspect_term, aspect_term, aspect_term, aspect_term and aspect_term.",vegetables,positive,positive,True
544,I just wonder how you can have such a delicious aspect_term for such little aspect_term.,meal,positive,positive,True
545,I just wonder how you can have such a delicious aspect_term for such little aspect_term.,money,positive,positive,True
546,I always find myself asking the aspect_term to make something bland and different than what is on the aspect_term.,waiter,neutral,negative,False
547,I always find myself asking the aspect_term to make something bland and different than what is on the aspect_term.,menu,neutral,negative,False
548,Had a great aspect_term there this weekend before heading to the movies!,meal,positive,positive,True
549,Great place to grab a aspect_term on the way to work.,hot bagel,positive,positive,True
550,The aspect_term are similar but the aspect_term lacked more aspect_term than it looked.,menu choices,neutral,negative,False
551,The aspect_term are similar but the aspect_term lacked more aspect_term than it looked.,taste,negative,negative,True
552,The aspect_term are similar but the aspect_term lacked more aspect_term than it looked.,flavor,negative,negative,True
553,The aspect_term and aspect_term is Ok but the aspect_term is what makes up for it.,location,neutral,neutral,True
554,The aspect_term and aspect_term is Ok but the aspect_term is what makes up for it.,ambience,neutral,neutral,True
555,The aspect_term and aspect_term is Ok but the aspect_term is what makes up for it.,food,positive,neutral,False
556,Good aspect_term.,food,positive,positive,True
557,The aspect_term are large and the aspect_term always surprise us with a different aspect_term.,portions,positive,positive,True
558,The aspect_term are large and the aspect_term always surprise us with a different aspect_term.,servers,positive,positive,True
559,The aspect_term are large and the aspect_term always surprise us with a different aspect_term.,starter,positive,positive,True
560,"The aspect_term was a bit slow and the aspect_term are a bit small so if you are hungry and in a rush, this is not the place for you.",service,negative,negative,True
561,"The aspect_term was a bit slow and the aspect_term are a bit small so if you are hungry and in a rush, this is not the place for you.",portions,negative,negative,True
562,I live in the neighborhood and my friends meet me down here not only for the aspect_term but also the promise of The Pizza Place at 3am.,bar scene,positive,neutral,False
563,Have frequented 'ino for several years and the aspect_term remains excellent.,food,positive,positive,True
564,"The only concern i have is with the slighly all-business aspect_term who order and throw the aspect_term down, rushing you out.",waitstaff,negative,negative,True
565,"The only concern i have is with the slighly all-business aspect_term who order and throw the aspect_term down, rushing you out.",food,neutral,neutral,True
566,Definitely not worth the aspect_term!,price,negative,negative,True
567,would have rather tried terrace in the sky or water club for that aspect_term,price,negative,negative,True
568,The aspect_term are GREAT!,fried dumplings,positive,positive,True
569,The aspect_term is great and the aspect_term are even better!,food,positive,positive,True
570,The aspect_term is great and the aspect_term are even better!,milkshakes,positive,positive,True
571,The aspect_term was on point - what else you would expect from a Ritz?,service,positive,negative,False
572,Was her Monday for aspect_term - was working on a film in the area - and found this rare jewel.,lunch,neutral,neutral,True
573,"Go with the aspect_term, and stay away from the aspect_term.",specials,positive,neutral,False
574,"Go with the aspect_term, and stay away from the aspect_term.",salmon,negative,neutral,False
575,We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun aspect_term and good aspect_term.,atmosphere,positive,positive,True
576,We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun aspect_term and good aspect_term.,food,positive,positive,True
577,aspect_term is top of the line but the rest of the aspect_term is so diverse it gives you a chance to taste so manydifferent varietys.,Obv caviar,positive,positive,True
578,aspect_term is top of the line but the rest of the aspect_term is so diverse it gives you a chance to taste so manydifferent varietys.,menu,positive,positive,True
579,"Its aspect_term is good and the fact that Hutner College is near and their aspect_term are very reasonable, makes students go back to Suan again and again.",location,positive,positive,True
580,"Its aspect_term is good and the fact that Hutner College is near and their aspect_term are very reasonable, makes students go back to Suan again and again.",prices,positive,positive,True
581,then we ordered a aspect_term and aspect_term.,dinosaur rolls,neutral,neutral,True
582,then we ordered a aspect_term and aspect_term.,white tuna sashimi,neutral,neutral,True
583,"A few tips: skip the aspect_term, aspect_term and aspect_term.",turnip cake,negative,neutral,False
584,"A few tips: skip the aspect_term, aspect_term and aspect_term.",roast pork buns,negative,positive,False
585,"A few tips: skip the aspect_term, aspect_term and aspect_term.",egg custards,negative,neutral,False
586,"The aspect_term is terrible and overall, I would have to say avoid at all costs.",food,negative,negative,True
587,For two people with aspect_term was less than $25 bucks.,tip,neutral,negative,False
588,"The aspect_term has always been attentive and kind, and I've always been amazed at how they've handled all the various different group sizes that come in.",staff,positive,positive,True
589,"In such a crappy part of town to find a good aspect_term for aspect_term, this place is great.",value,positive,positive,True
590,"In such a crappy part of town to find a good aspect_term for aspect_term, this place is great.",lunch,positive,positive,True
591,They had scrapped the bottom of the vessel in which they make the aspect_term -RESULT - WE HAD LARGE CHUNKS OF BURNT aspect_term IN OUR SERVING BOWL.,rice,negative,neutral,False
592,They had scrapped the bottom of the vessel in which they make the aspect_term -RESULT - WE HAD LARGE CHUNKS OF BURNT aspect_term IN OUR SERVING BOWL.,RICE,negative,negative,True
593,Great aspect_term at reasonable aspect_term.,food,positive,positive,True
594,Great aspect_term at reasonable aspect_term.,prices,positive,positive,True
595,"May, the aspect_term always has a smile on her and will warmly greet you.",owner,positive,positive,True
596,"Finally, I got sick of the bad aspect_term, obnoxious smirks, and snotty back talk.",service,negative,negative,True
597,"Very romantic fires - I've literally spent hours at Lanterna, drinking aspect_term from their extensive aspect_term and enjoying the aspect_term.",wine,positive,positive,True
598,"Very romantic fires - I've literally spent hours at Lanterna, drinking aspect_term from their extensive aspect_term and enjoying the aspect_term.",wine,positive,positive,True
599,"Very romantic fires - I've literally spent hours at Lanterna, drinking aspect_term from their extensive aspect_term and enjoying the aspect_term.",ambience,positive,positive,True
600,"Again, the aspect_term was awesome.",waitress,positive,positive,True
601,This is a nice restaurant if you are looking for a good place to host an intimate aspect_term with business associates.,dinner meeting,neutral,positive,False
602,"But for whatever reason, aspect_term are about twice as high.",prices,negative,negative,True
603,He was terribly thirsty after the aspect_term too.,meal,negative,negative,True
604,"From aspect_term, the aspect_term were incredible, to the delicious aspect_term, we were delighted by the aspect_term sensations.",beginning appetizers,positive,positive,True
605,"From aspect_term, the aspect_term were incredible, to the delicious aspect_term, we were delighted by the aspect_term sensations.",scallops,positive,positive,True
606,"From aspect_term, the aspect_term were incredible, to the delicious aspect_term, we were delighted by the aspect_term sensations.",chocolate souffle with rasberry mint sorbet,positive,positive,True
607,"From aspect_term, the aspect_term were incredible, to the delicious aspect_term, we were delighted by the aspect_term sensations.",taste,positive,positive,True
608,The aspect_term is the best among all the Indian restaurants I have visited.,music,positive,positive,True
609,aspect_term was quick.,Service,positive,positive,True
610,The lack of aspect_term and the fact that there are a million swarming bodies (although everyone is polite and no one is pushing) is a slight turn off.,AC,negative,negative,True
611,Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky aspect_term!),toppings,positive,positive,True
612,"Unlike HH up the block, this place actually gives you hearty and hot aspect_term this town is known for.",bagels,positive,positive,True
613,What I didn't like was how the aspect_term came right after it was ordered.,food,negative,negative,True
614,"Not only was the aspect_term efficient and courteous, but also extremely helpful.",waiter,positive,positive,True
615,The aspect_term and aspect_term are especially great considering it's in the West Village.,prices,positive,positive,True
616,The aspect_term and aspect_term are especially great considering it's in the West Village.,ambience,positive,positive,True
617,"We made early aspect_term and were thoroughly impressed, reminds me of my grandfather, its old school Italian aspect_term with lots of fun stuff to admire.",dinner reservations,positive,positive,True
618,"We made early aspect_term and were thoroughly impressed, reminds me of my grandfather, its old school Italian aspect_term with lots of fun stuff to admire.",scenery,positive,positive,True
619,The aspect_term is awful.,service,negative,negative,True
620,"If you're craving for Haru's great aspect_term, especially the House Roll, but can't stand the aspect_term outisde, head across the street to their Sake Bar!",food,positive,positive,True
621,"If you're craving for Haru's great aspect_term, especially the House Roll, but can't stand the aspect_term outisde, head across the street to their Sake Bar!",wait building,negative,negative,True
622,The aspect_term is very calm and quiet.,ambience,positive,positive,True
623,"The aspect_term was impressive with selections ranging from a aspect_term, to aspect_term, to aspect_term.",menu,positive,positive,True
624,"The aspect_term was impressive with selections ranging from a aspect_term, to aspect_term, to aspect_term.",burger,neutral,positive,False
625,"The aspect_term was impressive with selections ranging from a aspect_term, to aspect_term, to aspect_term.",steak,neutral,positive,False
626,"The aspect_term was impressive with selections ranging from a aspect_term, to aspect_term, to aspect_term.",escargot,neutral,positive,False
627,Great value for the quality aspect_term.,ingredients,positive,positive,True
628,"Still, try it once, since if you end up loving the aspect_term, it could be one of your best aspect_term.",food,neutral,neutral,True
629,"Still, try it once, since if you end up loving the aspect_term, it could be one of your best aspect_term.",dining experiences,positive,positive,True
630,The aspect_term there is so good that even to order out the aspect_term is incredible.,food,positive,positive,True
631,The aspect_term there is so good that even to order out the aspect_term is incredible.,wait,negative,positive,False
632,But they've done a really nice job of offering all the typical pizzeria faves plus some terrific aspect_term like the aspect_term.,specials,positive,positive,True
633,But they've done a really nice job of offering all the typical pizzeria faves plus some terrific aspect_term like the aspect_term.,Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual),positive,positive,True
634,"When my aspect_term came, there was a candle in it - not because anyone asked for one - but because the aspect_term must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",dessert,neutral,positive,False
635,"When my aspect_term came, there was a candle in it - not because anyone asked for one - but because the aspect_term must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",waiter,positive,positive,True
636,"But don't ever order aspect_term late at nite (either aspect_term or aspect_term, for that matter don't from any take out place) as it is from the morning aspect_term turns out hard almost like aspect_term, hurt my molars.",bacon,negative,negative,True
637,"But don't ever order aspect_term late at nite (either aspect_term or aspect_term, for that matter don't from any take out place) as it is from the morning aspect_term turns out hard almost like aspect_term, hurt my molars.",platter,negative,negative,True
638,"But don't ever order aspect_term late at nite (either aspect_term or aspect_term, for that matter don't from any take out place) as it is from the morning aspect_term turns out hard almost like aspect_term, hurt my molars.",in sandwiches,negative,negative,True
639,"But don't ever order aspect_term late at nite (either aspect_term or aspect_term, for that matter don't from any take out place) as it is from the morning aspect_term turns out hard almost like aspect_term, hurt my molars.",frying,negative,negative,True
640,"But don't ever order aspect_term late at nite (either aspect_term or aspect_term, for that matter don't from any take out place) as it is from the morning aspect_term turns out hard almost like aspect_term, hurt my molars.",bacos,negative,negative,True
641,"Whem asked, we had to ask more detailed questions so that we knew what the aspect_term were.",specials,neutral,negative,False
642,I didn't go there for aspect_term so I can't comment.,food,neutral,neutral,True
643,skip aspect_term.,dessert,negative,neutral,False
644,While the aspect_term was good (certainly no Il Mulino) the aspect_term was horrendous.,food,positive,positive,True
645,While the aspect_term was good (certainly no Il Mulino) the aspect_term was horrendous.,service,negative,negative,True
646,The aspect_term was tender and melted in my mouth.,corned beef,positive,positive,True
647,And the aspect_term is fantastic.,food,positive,positive,True
648,We ended our great experience by having aspect_term recommended by the aspect_term.,Gulab Jamun (dessert),positive,positive,True
649,We ended our great experience by having aspect_term recommended by the aspect_term.,waiter,positive,positive,True
650,"The aspect_term is small and intimate and you may feel a little crowded, but the aspect_term is excellent and it's great for friends out, a romantic date, or a special occassion.",place,negative,positive,False
651,"The aspect_term is small and intimate and you may feel a little crowded, but the aspect_term is excellent and it's great for friends out, a romantic date, or a special occassion.",service,positive,positive,True
652,INCREDIBLY POOR aspect_term AN aspect_term AT EXORBITANT aspect_term.,SERVICE,negative,neutral,False
653,INCREDIBLY POOR aspect_term AN aspect_term AT EXORBITANT aspect_term.,FOOD QUALITY,negative,neutral,False
654,INCREDIBLY POOR aspect_term AN aspect_term AT EXORBITANT aspect_term.,PRICES,negative,neutral,False
655,At night the aspect_term changes turning into this hidden jewel that is waiting to be discovered.,atmoshere,positive,negative,False
656,The aspect_term is good though.,pizza,positive,positive,True
657,This is the best aspect_term in new york city - hands down.,sushi,positive,positive,True
658,"We ordered the aspect_term, but what we got were a few small pieces of aspect_term, all dark aspect_term and on the bone.",chicken casserole,negative,neutral,False
659,"We ordered the aspect_term, but what we got were a few small pieces of aspect_term, all dark aspect_term and on the bone.",chicken,negative,neutral,False
660,"We ordered the aspect_term, but what we got were a few small pieces of aspect_term, all dark aspect_term and on the bone.",meat,negative,neutral,False
661,I had to wait for my friend at the aspect_term for a few minutes,bar,neutral,neutral,True
662,We ordered some aspect_term and aspect_term from the Thai section of the aspect_term but nothing we got was Thai.,beef,negative,neutral,False
663,We ordered some aspect_term and aspect_term from the Thai section of the aspect_term but nothing we got was Thai.,noodle soup dishes,negative,neutral,False
664,We ordered some aspect_term and aspect_term from the Thai section of the aspect_term but nothing we got was Thai.,menu,negative,neutral,False
665,The aspect_term was well prepared and the aspect_term impecable.,food,positive,positive,True
666,The aspect_term was well prepared and the aspect_term impecable.,service,positive,positive,True
667,"Ok, so the aspect_term wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.",servers,negative,negative,True
668,aspect_term are cheap and good.,bottles of wine,positive,positive,True
669,I also recommend the aspect_term or the different varieties of aspect_term.,rice dishes,positive,positive,True
670,I also recommend the aspect_term or the different varieties of aspect_term.,congee (rice porridge),positive,positive,True
671,The aspect_term and aspect_term are a blend of aspect_term and aspect_term which simply melts in your mouth.,zucchini,positive,neutral,False
672,The aspect_term and aspect_term are a blend of aspect_term and aspect_term which simply melts in your mouth.,mashed potatoes,positive,neutral,False
673,The aspect_term and aspect_term are a blend of aspect_term and aspect_term which simply melts in your mouth.,garlic,positive,neutral,False
674,The aspect_term and aspect_term are a blend of aspect_term and aspect_term which simply melts in your mouth.,butter,positive,neutral,False
675,They also have a aspect_term open in the summer - cute and French with aspect_term - what more could you ask for?,back garden,positive,positive,True
676,They also have a aspect_term open in the summer - cute and French with aspect_term - what more could you ask for?,outdoor seating,positive,positive,True
677,Consistently good aspect_term.,Japanese Tapas,positive,positive,True
678,If I wanted to deal with a crappy aspect_term and annoying aspect_term I'd go out in Manhattan.,scene,negative,negative,True
679,If I wanted to deal with a crappy aspect_term and annoying aspect_term I'd go out in Manhattan.,customers,negative,negative,True
680,"Great aspect_term, great aspect_term, nice aspect_term.",food,positive,positive,True
681,"Great aspect_term, great aspect_term, nice aspect_term.",drinks,positive,positive,True
682,"Great aspect_term, great aspect_term, nice aspect_term.",dining atmosphere,positive,positive,True
683,It won't break the bank but I also wouldnt come back for the aspect_term.,food,negative,neutral,False
684,After my 3rd time the aspect_term remembered me and treated me like an usual customer.,manager,positive,negative,False
685,The aspect_term is reliable and the aspect_term is moderate.,food,positive,positive,True
686,The aspect_term is reliable and the aspect_term is moderate.,price,neutral,positive,False
687,"The aspect_term is good, I can't lie.",food,positive,positive,True
688,aspect_term was efficient courteous.,service,positive,positive,True
689,"Nice restaurant overall, with classic upscale aspect_term.",Italian decor,positive,positive,True
690,"A cheap aspect_term for NYC, but not for aspect_term.",eat,positive,positive,True
691,"A cheap aspect_term for NYC, but not for aspect_term.",dosa,negative,positive,False
692,If you are in search of the most authentic NYC aspect_term experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,deli,positive,positive,True
693,The aspect_term had like 6 pieces of aspect_term in it.,dish,neutral,negative,False
694,The aspect_term had like 6 pieces of aspect_term in it.,beef,neutral,neutral,True
695,Although they do the typical what kind of aspect_term would you like questions the aspect_term was good and overall very relaxing to aspect_term to eat.,water,neutral,negative,False
696,Although they do the typical what kind of aspect_term would you like questions the aspect_term was good and overall very relaxing to aspect_term to eat.,service,positive,negative,False
697,Although they do the typical what kind of aspect_term would you like questions the aspect_term was good and overall very relaxing to aspect_term to eat.,place,positive,positive,True
698,"Try ordering from the regular aspect_term, then you would not regret!",menu,positive,neutral,False
699,This big draw is the all you can aspect_term here for $19.95!,sushi,positive,positive,True
700,It's easy to get a aspect_term for a large group and you don't get hustled out.,table,positive,positive,True
701,"The aspect_term are HUGE, so it might be good to order three things to split (rather than one aspect_term and aspect_term per person) for two people.",portions,positive,positive,True
702,"The aspect_term are HUGE, so it might be good to order three things to split (rather than one aspect_term and aspect_term per person) for two people.",appetizer,neutral,neutral,True
703,"The aspect_term are HUGE, so it might be good to order three things to split (rather than one aspect_term and aspect_term per person) for two people.",entree,neutral,neutral,True
704,The aspect_term were fantastic.,prices,positive,positive,True
705,aspect_term was average but tasty.,Food,positive,neutral,False
706,The restaurant is rather small but we were lucky to get a aspect_term quickly.,table,positive,negative,False
707,They have a very good aspect_term and good aspect_term as well.,chicken with avocado,positive,positive,True
708,They have a very good aspect_term and good aspect_term as well.,tuna,positive,positive,True
709,"It took half an hour to get our aspect_term, which was perfect since we could sit, have aspect_term and talk!",check,neutral,positive,False
710,"It took half an hour to get our aspect_term, which was perfect since we could sit, have aspect_term and talk!",drinks,neutral,neutral,True
711,"The aspect_term from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",cuisine,neutral,neutral,True
712,"Immediately after we paid, the aspect_term took the money and said, okay, you guys are outta here.",waiter,negative,negative,True
713,"All the money went into the aspect_term, none of it went to the aspect_term.",interior decoration,positive,neutral,False
714,"All the money went into the aspect_term, none of it went to the aspect_term.",chefs,negative,neutral,False
715,"for an aspect_term, their aspect_term is a winner.",appetizer,neutral,neutral,True
716,"for an aspect_term, their aspect_term is a winner.",calamari,positive,positive,True
717,"The aspect_term are crammed way too close, the aspect_term is typical of any Italian restaurant, and the aspect_term is simply overpriced.",tables,negative,negative,True
718,"The aspect_term are crammed way too close, the aspect_term is typical of any Italian restaurant, and the aspect_term is simply overpriced.",menu,neutral,negative,False
719,"The aspect_term are crammed way too close, the aspect_term is typical of any Italian restaurant, and the aspect_term is simply overpriced.",wine list,negative,negative,True
720,THe aspect_term and aspect_term were excellent-the aspect_term too--but what really MADE this place was the aspect_term.,Pizza,positive,positive,True
721,THe aspect_term and aspect_term were excellent-the aspect_term too--but what really MADE this place was the aspect_term.,wine,positive,positive,True
722,THe aspect_term and aspect_term were excellent-the aspect_term too--but what really MADE this place was the aspect_term.,service,positive,positive,True
723,THe aspect_term and aspect_term were excellent-the aspect_term too--but what really MADE this place was the aspect_term.,backyard dining area,positive,positive,True
724,They are often aspect_term on the weekends but they are efficient and accurate with their aspect_term.,crowded,negative,positive,False
725,They are often aspect_term on the weekends but they are efficient and accurate with their aspect_term.,service,positive,positive,True
726,The aspect_term was excellent as was the aspect_term and the aspect_term but the aspect_term was forgettable.,sweet lassi,positive,positive,True
727,The aspect_term was excellent as was the aspect_term and the aspect_term but the aspect_term was forgettable.,lamb chettinad,positive,positive,True
728,The aspect_term was excellent as was the aspect_term and the aspect_term but the aspect_term was forgettable.,garlic naan,positive,positive,True
729,The aspect_term was excellent as was the aspect_term and the aspect_term but the aspect_term was forgettable.,rasamalai,negative,neutral,False
730,The aspect_term was very patient with us and the aspect_term is phenomenal!,waitress,positive,positive,True
731,The aspect_term was very patient with us and the aspect_term is phenomenal!,food,positive,positive,True
732,"the aspect_term is very friendly, if your not rude or picky.......our aspect_term at Leon last weekend was great -.",wait staff,positive,positive,True
733,"the aspect_term is very friendly, if your not rude or picky.......our aspect_term at Leon last weekend was great -.",meal,positive,positive,True
734,I was with a party of 7 (close but not next the the aspect_term) and we were eating with our coats on.,front doors,neutral,positive,False
735,Of course the reason its so packed is because the aspect_term is so delicious!,food,positive,positive,True
736,"I had their aspect_term for aspect_term, which were the worst in my entire life, I tried removing the aspect_term completely that was how failed it was.",eggs benedict,negative,negative,True
737,"I had their aspect_term for aspect_term, which were the worst in my entire life, I tried removing the aspect_term completely that was how failed it was.",brunch,neutral,negative,False
738,"I had their aspect_term for aspect_term, which were the worst in my entire life, I tried removing the aspect_term completely that was how failed it was.",hollondaise sauce,negative,negative,True
739,I had never had aspect_term before but I thought it was innovative and tasty (could've used a bit more salt).,Edamame pureed,positive,positive,True
740,"Good to find a restaurant where the aspect_term have some imagination and they have actually pulled it off, like in this case.",owners,positive,negative,False
741,We had a party in their aspect_term and they made it truly memorable and were very helpful in the planning.,private room,neutral,positive,False
742,"The aspect_term is top notch, the aspect_term is attentive, and the aspect_term is great.",food,positive,positive,True
743,"The aspect_term is top notch, the aspect_term is attentive, and the aspect_term is great.",service,positive,positive,True
744,"The aspect_term is top notch, the aspect_term is attentive, and the aspect_term is great.",atmosphere,positive,positive,True
745,"The aspect_term was just awful, ATROCIOUS actually.",food,negative,negative,True
746,But the aspect_term was so horrible to us.,staff,negative,negative,True
747,I went to Common Stock for aspect_term and I was so impressed.,brunch,neutral,neutral,True
748,"aspect_term - uneventful, small.",menu,negative,negative,True
749,Be sure to accompany your aspect_term with one of their aspect_term.,food,neutral,positive,False
750,Be sure to accompany your aspect_term with one of their aspect_term.,fresh juice concoctions,positive,positive,True
751,My boyfriend ate aspect_term and it was cooked perfectly!,tuna,positive,positive,True
752,"The aspect_term was tasteless, so was the aspect_term.",porcini mushroom pasta special,negative,negative,True
753,"The aspect_term was tasteless, so was the aspect_term.",seafood tagliatelle,negative,negative,True
754,It appears to be the aspect_term's first venture and it shows.,owner,negative,positive,False
755,"Spice is great aspect_term, love the inexpensive aspect_term.",Thai food,positive,positive,True
756,"Spice is great aspect_term, love the inexpensive aspect_term.",appetizers,positive,positive,True
757,"If you're not familiar with the aspect_term, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.",cuisine,negative,positive,False
758,The aspect_term was delivered cold and the aspect_term wasn't even fully melted!,pizza,negative,negative,True
759,The aspect_term was delivered cold and the aspect_term wasn't even fully melted!,cheese,negative,negative,True
760,"We were seated promptly as we had aspect_term, however after that the aspect_term was slow.",reservations,positive,negative,False
761,"We were seated promptly as we had aspect_term, however after that the aspect_term was slow.",service,negative,negative,True
762,There is actually aspect_term to breathe and the aspect_term sets the tone for an intimate aspect_term.,space,positive,positive,True
763,There is actually aspect_term to breathe and the aspect_term sets the tone for an intimate aspect_term.,decor,positive,positive,True
764,There is actually aspect_term to breathe and the aspect_term sets the tone for an intimate aspect_term.,dinner,neutral,positive,False
765,"Highly recommended...  As stated, I haven't dined *in* the restaurant but stopped by there to pick up aspect_term and it seems a very relaxing aspect_term; also, the aspect_term looks nice.",takeout,neutral,neutral,True
766,"Highly recommended...  As stated, I haven't dined *in* the restaurant but stopped by there to pick up aspect_term and it seems a very relaxing aspect_term; also, the aspect_term looks nice.",place,positive,positive,True
767,"Highly recommended...  As stated, I haven't dined *in* the restaurant but stopped by there to pick up aspect_term and it seems a very relaxing aspect_term; also, the aspect_term looks nice.",bar,positive,positive,True
768,"The aspect_term was superb, they treat you like family.",service,positive,positive,True
769,"Last time I went here, the aspect_term didn't come back after taking our order.",waitress,negative,negative,True
770,They also have a great aspect_term if your not in the mood for aspect_term.,assortment of wraps,positive,positive,True
771,They also have a great aspect_term if your not in the mood for aspect_term.,traditional Mediterranean fare,neutral,neutral,True
772,"Generously garnished, aspect_term are the most popular aspect_term, but the aspect_term and aspect_term -- are equally scrumptious.",organic grilled burgers,positive,positive,True
773,"Generously garnished, aspect_term are the most popular aspect_term, but the aspect_term and aspect_term -- are equally scrumptious.",dish,positive,positive,True
774,"Generously garnished, aspect_term are the most popular aspect_term, but the aspect_term and aspect_term -- are equally scrumptious.",Jerusalem market-style falafel wraps,positive,positive,True
775,"Generously garnished, aspect_term are the most popular aspect_term, but the aspect_term and aspect_term -- are equally scrumptious.","Mediterranean salads--layered with beets, goat cheese and walnuts",positive,positive,True
776,"Bottom line: B+ for the aspect_term, F for the aspect_term.",food,positive,positive,True
777,"Bottom line: B+ for the aspect_term, F for the aspect_term.",service,negative,positive,False
778,"Grilled whole aspect_term wonderful, great spicing.",fish,positive,positive,True
779,We've been to Grocery three times and not once has an item on the aspect_term disappointed.,menu,positive,negative,False
780,I really liked the aspect_term at Rice Avenue compared to their aspect_term.,noodle dishes,positive,positive,True
781,I really liked the aspect_term at Rice Avenue compared to their aspect_term.,Green Curry dish,negative,neutral,False
782,The aspect_term ignored my friends and I the entire time we were there.,staff,negative,negative,True
783,"The highlight of the night was the aspect_term for my side of aspect_term I received from one of the aspect_term, which is not good considering the aspect_term was nearly $100.",mayonaisse,negative,negative,True
784,"The highlight of the night was the aspect_term for my side of aspect_term I received from one of the aspect_term, which is not good considering the aspect_term was nearly $100.",fries,negative,negative,True
